Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,RaceRound,RaceName
0 days 02:12:01.238000,VET,5,,16.0,3.0,0 days 02:08:32.466000,,,0 days 00:01:07.079000,0 days 00:01:28.213000,,0 days 02:10:33.061000,0 days 02:12:01.382000,78.0,205.0,58.0,182.0,False,MEDIUM,1.0,False,Aston Martin,0 days 02:07:52.937000,2021-12-05 18:40:00.155,1,10.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 01:46:41.484000,SAI,55,,14.0,2.0,0 days 01:43:25.744000,,,0 days 00:00:58.268000,0 days 00:01:17.579000,,0 days 01:45:23.923000,0 days 01:46:41.583000,57.0,169.0,45.0,216.0,False,MEDIUM,4.0,False,Ferrari,0 days 01:42:52.932000,2021-12-05 18:15:00.150,1,9.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 02:11:55.640000,SAI,55,,16.0,3.0,0 days 02:08:25.640000,,,0 days 00:01:04.395000,0 days 00:01:29.406000,,0 days 02:10:26.282000,0 days 02:11:55.787000,67.0,222.0,45.0,174.0,False,MEDIUM,6.0,False,Ferrari,0 days 02:07:52.937000,2021-12-05 18:40:00.155,1,9.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 01:21:16.197000,LAT,6,,11.0,2.0,0 days 01:19:00.907000,,0 days 00:01:03.196000,0 days 00:00:40.155000,0 days 00:00:55.117000,0 days 01:19:40.906000,0 days 01:20:21.083000,0 days 01:21:16.330000,259.0,240.0,245.0,138.0,False,HARD,1.0,True,Williams,0 days 01:18:37.695000,2021-12-05 17:50:44.913,4,19.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 01:47:13.455000,LAT,6,,14.0,3.0,0 days 01:44:10.831000,,,0 days 00:00:55.788000,0 days 00:01:20.866000,,0 days 01:45:52.570000,0 days 01:47:13.620000,92.0,229.0,74.0,222.0,False,MEDIUM,1.0,True,Williams,0 days 01:42:52.932000,2021-12-05 18:15:00.150,1,19.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 02:12:16.035000,LAT,6,,16.0,4.0,0 days 02:08:55.108000,,,0 days 00:01:05.038000,0 days 00:01:31.281000,,0 days 02:10:44.784000,0 days 02:12:16.183000,253.0,248.0,66.0,139.0,False,HARD,4.0,False,Williams,0 days 02:07:52.937000,2021-12-05 18:40:00.155,1,15.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 01:18:46.994000,RUS,63,0 days 00:02:20.006000,10.0,2.0,0 days 01:16:46.529000,,0 days 00:01:00.623000,0 days 00:00:38.371000,0 days 00:00:41.012000,0 days 01:17:27.620000,0 days 01:18:05.991000,0 days 01:18:47.003000,274.0,135.0,266.0,175.0,False,HARD,1.0,True,Williams,0 days 01:16:26.988000,2021-12-05 17:48:34.206,4,18.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 01:47:06.389000,RUS,63,,14.0,3.0,0 days 01:44:02.840000,,,0 days 00:00:55.382000,0 days 00:01:18.125000,,0 days 01:45:48.273000,0 days 01:47:06.764000,58.0,223.0,54.0,241.0,False,HARD,5.0,False,Williams,0 days 01:42:52.932000,2021-12-05 18:15:00.150,1,17.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 01:46:51.200000,RAI,7,,14.0,2.0,0 days 01:43:36.223000,,,0 days 00:00:57.584000,0 days 00:01:20.248000,,0 days 01:45:30.956000,0 days 01:46:51.311000,82.0,231.0,76.0,231.0,False,HARD,1.0,True,Alfa Romeo Racing,0 days 01:42:52.932000,2021-12-05 18:15:00.150,1,12.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 02:12:05.721000,RAI,7,,16.0,3.0,0 days 02:08:37.135000,,,0 days 00:01:07.004000,0 days 00:01:30.282000,,0 days 02:10:35.530000,0 days 02:12:05.933000,75.0,262.0,52.0,137.0,False,HARD,3.0,False,Alfa Romeo Racing,0 days 02:07:52.937000,2021-12-05 18:40:00.155,1,11.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 02:31:47.803000,RAI,7,0 days 00:02:19.182000,27.0,4.0,0 days 02:30:02.064000,,0 days 00:01:16.585000,0 days 00:00:32.575000,0 days 00:00:30.022000,0 days 02:30:45.210000,0 days 02:31:17.785000,0 days 02:31:47.807000,185.0,284.0,287.0,292.0,False,MEDIUM,6.0,False,Alfa Romeo Racing,0 days 02:29:28.621000,2021-12-05 19:01:35.839,67,15.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 01:20:45.392000,BOT,77,,11.0,2.0,0 days 01:18:11.967000,,0 days 00:01:00.507000,0 days 00:00:51.186000,0 days 00:01:02.282000,0 days 01:18:51.922000,0 days 01:19:43.099000,0 days 01:20:45.484000,152.0,93.0,246.0,151.0,False,HARD,1.0,True,Mercedes,0 days 01:17:51.325000,2021-12-05 17:49:58.543,4,3.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 01:46:24.016000,BOT,77,,14.0,3.0,0 days 01:43:04.644000,,,0 days 00:00:58.994000,0 days 00:01:11.433000,,0 days 01:45:12.572000,0 days 01:46:24.165000,84.0,120.0,58.0,166.0,False,HARD,4.0,False,Mercedes,0 days 01:42:52.932000,2021-12-05 18:15:00.150,1,3.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 02:11:45.979000,BOT,77,,16.0,4.0,0 days 02:08:10.284000,,,0 days 00:01:01.987000,0 days 00:01:28.619000,,0 days 02:10:17.466000,0 days 02:11:46.157000,68.0,140.0,60.0,190.0,False,MEDIUM,1.0,False,Mercedes,0 days 02:07:52.937000,2021-12-05 18:40:00.155,1,5.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 01:47:02.789000,MAZ,9,,14.0,2.0,0 days 01:43:57.782000,,,0 days 00:00:55.840000,0 days 00:01:16.828000,,0 days 01:45:45.981000,0 days 01:47:02.937000,75.0,238.0,41.0,242.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:42:52.932000,2021-12-05 18:15:00.150,1,16.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 01:46:43.289000,GIO,99,,14.0,2.0,0 days 01:43:27.961000,,,0 days 00:00:58.118000,0 days 00:01:17.632000,,0 days 01:45:25.667000,0 days 01:46:43.440000,68.0,184.0,39.0,217.0,False,HARD,1.0,True,Alfa Romeo Racing,0 days 01:42:52.932000,2021-12-05 18:15:00.150,1,10.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 02:11:53.951000,GIO,99,,16.0,3.0,0 days 02:08:22.221000,,,0 days 00:01:02.210000,0 days 00:01:30.636000,,0 days 02:10:23.438000,0 days 02:11:54.109000,65.0,137.0,57.0,163.0,False,HARD,3.0,False,Alfa Romeo Racing,0 days 02:07:52.937000,2021-12-05 18:40:00.155,1,8.0,False,,False,False,2021,21,Saudi Arabian Grand Prix
0 days 01:59:05.060000,GAS,10,0 days 00:01:56.705000,37.0,2.0,0 days 01:57:29.471000,,0 days 00:00:41.605000,0 days 00:00:41.894000,0 days 00:00:33.206000,0 days 01:57:49.966000,0 days 01:58:31.860000,0 days 01:59:05.066000,192.0,308.0,219.0,290.0,False,MEDIUM,4.0,False,AlphaTauri,0 days 01:57:08.355000,2021-12-12 13:58:08.365,67,9.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 02:26:58.157000,GAS,10,0 days 00:02:00.394000,55.0,3.0,0 days 02:25:18.676000,,0 days 00:00:40.141000,0 days 00:00:41.770000,0 days 00:00:38.483000,0 days 02:25:37.910000,0 days 02:26:19.680000,0 days 02:26:58.163000,256.0,270.0,204.0,283.0,False,SOFT,1.0,True,AlphaTauri,0 days 02:24:57.763000,2021-12-12 14:25:57.773,4,7.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:35:45.465000,PER,11,0 days 00:01:48.764000,22.0,2.0,0 days 01:34:17.119000,,0 days 00:00:38.078000,0 days 00:00:38.114000,0 days 00:00:32.572000,0 days 01:34:34.788000,0 days 01:35:12.902000,0 days 01:35:45.474000,285.0,295.0,213.0,294.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:33:56.701000,2021-12-12 13:34:56.711,1,5.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:58:41.916000,PER,11,0 days 00:01:59.707000,37.0,3.0,0 days 01:57:02.573000,,0 days 00:00:38.931000,0 days 00:00:48.849000,0 days 00:00:31.927000,0 days 01:57:21.149000,0 days 01:58:09.998000,0 days 01:58:41.925000,244.0,299.0,221.0,264.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:56:42.209000,2021-12-12 13:57:42.219,67,3.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 02:24:17.800000,PER,11,0 days 00:02:06.894000,54.0,4.0,0 days 02:22:31.269000,,0 days 00:00:38.909000,0 days 00:00:46.980000,0 days 00:00:41.005000,0 days 02:22:49.824000,0 days 02:23:36.804000,0 days 02:24:17.809000,228.0,264.0,211.0,242.0,False,SOFT,4.0,False,Red Bull Racing,0 days 02:22:10.906000,2021-12-12 14:23:10.916,4,3.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:59:03.738000,ALO,14,0 days 00:01:56.240000,37.0,2.0,0 days 01:57:27.811000,,0 days 00:00:39.890000,0 days 00:00:42.653000,0 days 00:00:33.697000,0 days 01:57:47.416000,0 days 01:58:30.069000,0 days 01:59:03.766000,223.0,326.0,218.0,288.0,False,MEDIUM,1.0,True,Alpine,0 days 01:57:07.498000,2021-12-12 13:58:07.508,67,7.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:27:00.533000,LEC,16,0 days 00:01:50.853000,16.0,2.0,0 days 01:25:31.136000,,0 days 00:00:39.261000,0 days 00:00:38.009000,0 days 00:00:33.583000,0 days 01:25:48.964000,0 days 01:26:26.973000,0 days 01:27:00.556000,281.0,317.0,214.0,303.0,False,HARD,1.0,True,Ferrari,0 days 01:25:09.680000,2021-12-12 13:26:09.690,1,16.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:57:34.280000,LEC,16,0 days 00:02:08.653000,36.0,3.0,0 days 01:55:45.786000,,0 days 00:00:39.507000,0 days 00:00:47.683000,0 days 00:00:41.463000,0 days 01:56:05.157000,0 days 01:56:52.840000,0 days 01:57:34.303000,194.0,185.0,193.0,209.0,False,MEDIUM,6.0,False,Ferrari,0 days 01:55:25.627000,2021-12-12 13:56:25.637,6,12.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:36:17.796000,STR,18,0 days 00:01:50.845000,22.0,2.0,0 days 01:34:48.146000,,0 days 00:00:39.256000,0 days 00:00:39.036000,0 days 00:00:32.553000,0 days 01:35:06.231000,0 days 01:35:45.267000,0 days 01:36:17.820000,285.0,290.0,215.0,293.0,False,HARD,1.0,True,Aston Martin,0 days 01:34:26.951000,2021-12-12 13:35:26.961,1,17.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 02:24:09.016000,STR,18,0 days 00:02:12.355000,53.0,3.0,0 days 02:22:18.311000,,0 days 00:00:40.463000,0 days 00:00:50.516000,0 days 00:00:41.376000,0 days 02:22:37.148000,0 days 02:23:27.664000,0 days 02:24:09.040000,244.0,203.0,187.0,223.0,False,SOFT,1.0,True,Aston Martin,0 days 02:21:56.661000,2021-12-12 14:22:56.671,4,14.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:38:57.967000,TSU,22,0 days 00:01:51.159000,24.0,2.0,0 days 01:37:28.220000,,0 days 00:00:39.189000,0 days 00:00:38.499000,0 days 00:00:33.471000,0 days 01:37:46.011000,0 days 01:38:24.510000,0 days 01:38:57.981000,286.0,300.0,215.0,302.0,False,HARD,1.0,True,AlphaTauri,0 days 01:37:06.808000,2021-12-12 13:38:06.818,1,10.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 02:24:57.870000,TSU,22,0 days 00:01:54.460000,54.0,3.0,0 days 02:23:24.242000,,0 days 00:00:39.248000,0 days 00:00:40.823000,0 days 00:00:34.389000,0 days 02:23:42.672000,0 days 02:24:23.495000,0 days 02:24:57.884000,255.0,274.0,207.0,276.0,False,SOFT,4.0,False,AlphaTauri,0 days 02:23:03.410000,2021-12-12 14:24:03.420,4,7.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:31:38.676000,RIC,3,0 days 00:01:50.014000,19.0,2.0,0 days 01:30:09.301000,,0 days 00:00:37.932000,0 days 00:00:38.753000,0 days 00:00:33.329000,0 days 01:30:26.587000,0 days 01:31:05.340000,0 days 01:31:38.669000,284.0,297.0,213.0,298.0,False,HARD,1.0,True,McLaren,0 days 01:29:48.662000,2021-12-12 13:30:48.672,1,17.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 02:23:56.152000,RIC,3,0 days 00:02:16.464000,53.0,3.0,0 days 02:22:00.729000,,0 days 00:00:39.810000,0 days 00:00:46.215000,0 days 00:00:50.439000,0 days 02:22:19.491000,0 days 02:23:05.706000,0 days 02:23:56.145000,232.0,128.0,111.0,167.0,False,SOFT,4.0,False,McLaren,0 days 02:21:39.688000,2021-12-12 14:22:39.698,4,13.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:27:04.654000,OCO,31,0 days 00:01:49.514000,16.0,2.0,0 days 01:25:35.784000,,0 days 00:00:38.180000,0 days 00:00:38.382000,0 days 00:00:32.952000,0 days 01:25:53.345000,0 days 01:26:31.727000,0 days 01:27:04.679000,285.0,301.0,212.0,306.0,False,HARD,2.0,False,Alpine,0 days 01:25:15.140000,2021-12-12 13:26:15.150,1,18.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:23:31.447000,VER,33,0 days 00:01:47.251000,14.0,2.0,0 days 01:22:04.336000,,0 days 00:00:37.439000,0 days 00:00:37.535000,0 days 00:00:32.277000,0 days 01:22:21.653000,0 days 01:22:59.188000,0 days 01:23:31.465000,295.0,299.0,214.0,319.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:21:44.196000,2021-12-12 13:22:44.206,1,4.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:58:16.564000,VER,33,0 days 00:02:08.605000,37.0,3.0,0 days 01:56:28.801000,,0 days 00:00:40.226000,0 days 00:00:48.975000,0 days 00:00:39.404000,0 days 01:56:48.203000,0 days 01:57:37.178000,0 days 01:58:16.582000,154.0,209.0,221.0,163.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:56:07.959000,2021-12-12 13:57:07.969,67,2.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 02:23:54.032000,VER,33,0 days 00:02:15.373000,54.0,4.0,0 days 02:21:59.082000,,0 days 00:00:38.915000,0 days 00:00:46.109000,0 days 00:00:50.349000,0 days 02:22:17.592000,0 days 02:23:03.701000,0 days 02:23:54.050000,201.0,205.0,108.0,265.0,False,SOFT,4.0,False,Red Bull Racing,0 days 02:21:38.659000,2021-12-12 14:22:38.669,4,2.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:29:56.263000,NOR,4,0 days 00:01:50.162000,18.0,2.0,0 days 01:28:26.456000,,0 days 00:00:37.926000,0 days 00:00:38.123000,0 days 00:00:34.113000,0 days 01:28:44.044000,0 days 01:29:22.167000,0 days 01:29:56.280000,288.0,293.0,213.0,317.0,False,HARD,1.0,True,McLaren,0 days 01:28:06.101000,2021-12-12 13:29:06.111,1,13.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 02:16:55.971000,NOR,4,0 days 00:01:48.028000,49.0,3.0,0 days 02:15:29.159000,,0 days 00:00:37.916000,0 days 00:00:37.421000,0 days 00:00:32.691000,0 days 02:15:45.876000,0 days 02:16:23.297000,0 days 02:16:55.988000,301.0,315.0,219.0,317.0,False,MEDIUM,1.0,True,McLaren,0 days 02:15:07.943000,2021-12-12 14:16:07.953,1,9.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:24:54.816000,HAM,44,0 days 00:01:48.755000,15.0,2.0,0 days 01:23:26.652000,,0 days 00:00:38.381000,0 days 00:00:37.984000,0 days 00:00:32.390000,0 days 01:23:44.442000,0 days 01:24:22.426000,0 days 01:24:54.816000,283.0,295.0,218.0,298.0,False,HARD,2.0,False,Mercedes,0 days 01:23:06.061000,2021-12-12 13:24:06.071,1,2.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:19:47.411000,MSC,47,0 days 00:01:50.461000,11.0,2.0,0 days 01:18:18.033000,,0 days 00:00:38.773000,0 days 00:00:38.942000,0 days 00:00:32.746000,0 days 01:18:35.731000,0 days 01:19:14.673000,0 days 01:19:47.419000,278.0,292.0,210.0,295.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:17:56.950000,2021-12-12 13:18:56.960,1,19.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 02:24:55.273000,MSC,47,0 days 00:02:11.605000,53.0,3.0,0 days 02:23:04.752000,,0 days 00:00:40.395000,0 days 00:00:48.541000,0 days 00:00:42.669000,0 days 02:23:24.071000,0 days 02:24:12.612000,0 days 02:24:55.281000,231.0,180.0,199.0,203.0,False,SOFT,4.0,False,Haas F1 Team,0 days 02:22:43.668000,2021-12-12 14:23:43.678,4,15.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:39:14.964000,VET,5,0 days 00:01:50.219000,24.0,2.0,0 days 01:37:44.964000,,0 days 00:00:37.440000,0 days 00:00:37.891000,0 days 00:00:34.888000,0 days 01:38:02.204000,0 days 01:38:40.095000,0 days 01:39:14.983000,287.0,312.0,215.0,326.0,False,HARD,1.0,True,Aston Martin,0 days 01:37:24.745000,2021-12-12 13:38:24.755,1,16.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:32:50.871000,SAI,55,0 days 00:01:50.428000,20.0,2.0,0 days 01:31:21.633000,,0 days 00:00:38.603000,0 days 00:00:38.428000,0 days 00:00:33.397000,0 days 01:31:39.069000,0 days 01:32:17.497000,0 days 01:32:50.894000,284.0,305.0,213.0,304.0,False,HARD,1.0,True,Ferrari,0 days 01:31:00.443000,2021-12-12 13:32:00.453,1,8.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:47:09.338000,LAT,6,0 days 00:01:49.780000,29.0,2.0,0 days 01:45:39.815000,,0 days 00:00:38.163000,0 days 00:00:38.563000,0 days 00:00:33.054000,0 days 01:45:57.727000,0 days 01:46:36.290000,0 days 01:47:09.344000,282.0,294.0,215.0,297.0,False,HARD,1.0,True,Williams,0 days 01:45:19.558000,2021-12-12 13:46:19.568,1,17.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:36:21.756000,RAI,7,0 days 00:01:50.722000,22.0,2.0,0 days 01:34:52.414000,,0 days 00:00:38.877000,0 days 00:00:38.618000,0 days 00:00:33.227000,0 days 01:35:09.940000,0 days 01:35:48.558000,0 days 01:36:21.785000,286.0,296.0,211.0,297.0,False,HARD,1.0,True,Alfa Romeo Racing,0 days 01:34:31.034000,2021-12-12 13:35:31.044,1,18.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:49:22.030000,BOT,77,0 days 00:01:50.242000,31.0,2.0,0 days 01:47:52.478000,,0 days 00:00:38.575000,0 days 00:00:37.997000,0 days 00:00:33.670000,0 days 01:48:10.366000,0 days 01:48:48.363000,0 days 01:49:22.033000,287.0,286.0,216.0,321.0,False,HARD,2.0,False,Mercedes,0 days 01:47:31.788000,2021-12-12 13:48:31.798,1,9.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:30:13.234000,GIO,99,0 days 00:01:51.395000,18.0,2.0,0 days 01:28:43.071000,,0 days 00:00:39.357000,0 days 00:00:38.974000,0 days 00:00:33.064000,0 days 01:29:01.216000,0 days 01:29:40.190000,0 days 01:30:13.254000,282.0,298.0,215.0,296.0,False,HARD,1.0,True,Alfa Romeo Racing,0 days 01:28:21.839000,2021-12-12 13:29:21.849,1,18.0,False,,False,False,2021,22,Abu Dhabi Grand Prix
0 days 01:29:29.839000,VER,1,0 days 00:01:57.854000,18.0,2.0,0 days 01:27:55.379000,,0 days 00:00:52.815000,0 days 00:00:41.511000,0 days 00:00:23.528000,0 days 01:28:24.800000,0 days 01:29:06.311000,0 days 01:29:29.839000,232.0,252.0,277.0,212.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:27:31.985000,2024-03-02 15:31:14.416,1,1.0,False,,False,False,2024,1,Bahrain Grand Prix
0 days 02:01:45.957000,VER,1,0 days 00:01:56.445000,38.0,3.0,0 days 02:00:12.014000,,0 days 00:00:51.526000,0 days 00:00:41.562000,0 days 00:00:23.357000,0 days 02:00:41.038000,0 days 02:01:22.600000,0 days 02:01:45.957000,236.0,258.0,280.0,217.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:59:49.512000,2024-03-02 16:03:31.943,1,1.0,False,,False,False,2024,1,Bahrain Grand Prix
0 days 01:19:59.115000,LEC,16,0 days 00:01:57.471000,12.0,2.0,0 days 01:18:23.940000,,0 days 00:00:51.178000,0 days 00:00:42.371000,0 days 00:00:23.922000,0 days 01:18:52.801000,0 days 01:19:35.172000,0 days 01:19:59.094000,234.0,257.0,283.0,220.0,False,HARD,1.0,True,Ferrari,0 days 01:18:01.644000,2024-03-02 15:21:44.075,1,13.0,False,,False,False,2024,1,Bahrain Grand Prix
0 days 01:57:29.750000,LEC,16,0 days 00:01:56.166000,35.0,3.0,0 days 01:55:55.941000,,0 days 00:00:51.681000,0 days 00:00:41.260000,0 days 00:00:23.225000,0 days 01:56:25.244000,0 days 01:57:06.504000,0 days 01:57:29.729000,235.0,265.0,289.0,219.0,False,HARD,1.0,True,Ferrari,0 days 01:55:33.584000,2024-03-02 15:59:16.015,1,6.0,False,,False,False,2024,1,Bahrain Grand Prix
0 days 01:19:56.564000,RUS,63,0 days 00:01:58.460000,12.0,2.0,0 days 01:18:21.160000,,0 days 00:00:52.570000,0 days 00:00:42.189000,0 days 00:00:23.701000,0 days 01:18:50.678000,0 days 01:19:32.867000,0 days 01:19:56.568000,229.0,254.0,281.0,215.0,False,HARD,1.0,True,Mercedes,0 days 01:17:58.104000,2024-03-02 15:21:40.535,1,11.0,False,,False,False,2024,1,Bahrain Grand Prix
0 days 01:52:38.755000,RUS,63,0 days 00:01:57.267000,32.0,3.0,0 days 01:51:04.687000,,0 days 00:00:52.151000,0 days 00:00:41.641000,0 days 00:00:23.475000,0 days 01:51:33.643000,0 days 01:52:15.284000,0 days 01:52:38.759000,230.0,257.0,282.0,217.0,False,HARD,1.0,True,Mercedes,0 days 01:50:41.488000,2024-03-02 15:54:23.919,1,9.0,False,,False,False,2024,1,Bahrain Grand Prix
0 days 01:24:49.807000,SAI,55,0 days 00:01:57.225000,15.0,2.0,0 days 01:23:15.387000,,0 days 00:00:51.656000,0 days 00:00:42.013000,0 days 00:00:23.556000,0 days 01:23:44.268000,0 days 01:24:26.281000,0 days 01:24:49.837000,236.0,252.0,286.0,220.0,False,HARD,1.0,True,Ferrari,0 days 01:22:52.582000,2024-03-02 15:26:35.013,1,7.0,False,,False,False,2024,1,Bahrain Grand Prix
0 days 01:58:53.993000,SAI,55,0 days 00:01:55.620000,36.0,3.0,0 days 01:57:20.500000,,0 days 00:00:50.852000,0 days 00:00:41.528000,0 days 00:00:23.240000,0 days 01:57:49.255000,0 days 01:58:30.783000,0 days 01:58:54.023000,237.0,250.0,280.0,222.0,False,HARD,1.0,True,Ferrari,0 days 01:56:58.373000,2024-03-02 16:00:40.804,1,3.0,False,,False,False,2024,1,Bahrain Grand Prix
0 days 01:21:34.328000,PER,11,0 days 00:01:57.624000,13.0,2.0,0 days 01:19:59.484000,,0 days 00:00:51.896000,0 days 00:00:41.803000,0 days 00:00:23.925000,0 days 01:20:28.601000,0 days 01:21:10.404000,0 days 01:21:34.329000,231.0,260.0,288.0,217.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:19:36.704000,2024-03-02 15:23:19.135,1,8.0,False,,False,False,2024,1,Bahrain Grand Prix
0 days 02:00:27.681000,PER,11,0 days 00:01:55.808000,37.0,3.0,0 days 01:58:54.639000,,0 days 00:00:51.096000,0 days 00:00:41.214000,0 days 00:00:23.498000,0 days 01:59:22.970000,0 days 02:00:04.184000,0 days 02:00:27.682000,237.0,254.0,280.0,223.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:58:31.873000,2024-03-02 16:02:14.304,1,2.0,False,,False,False,2024,1,Bahrain Grand Prix
0 days 01:26:42.635000,ALO,14,0 days 00:01:58.814000,16.0,2.0,0 days 01:25:06.892000,,0 days 00:00:52.462000,0 days 00:00:42.357000,0 days 00:00:23.995000,0 days 01:25:36.286000,0 days 01:26:18.643000,0 days 01:26:42.638000,233.0,237.0,284.0,220.0,False,HARD,1.0,True,Aston Martin,0 days 01:24:43.821000,2024-03-02 15:28:26.252,1,10.0,False,,False,False,2024,1,Bahrain Grand Prix
0 days 02:09:14.969000,ALO,14,0 days 00:01:56.899000,42.0,3.0,0 days 02:07:41.382000,,0 days 00:00:52.077000,0 days 00:00:41.387000,0 days 00:00:23.435000,0 days 02:08:10.150000,0 days 02:08:51.537000,0 days 02:09:14.972000,234.0,239.0,281.0,221.0,False,HARD,1.0,True,Aston Martin,0 days 02:07:18.070000,2024-03-02 16:11:00.501,1,11.0,False,,False,False,2024,1,Bahrain Grand Prix
0 days 01:23:17.984000,NOR,4,0 days 00:01:57.770000,14.0,2.0,0 days 01:21:42.671000,,0 days 00:00:51.681000,0 days 00:00:42.243000,0 days 00:00:23.846000,0 days 01:22:11.897000,0 days 01:22:54.140000,0 days 01:23:17.986000,232.0,246.0,278.0,220.0,False,HARD,1.0,True,McLaren,0 days 01:21:20.214000,2024-03-02 15:25:02.645,1,9.0,False,,False,False,2024,1,Bahrain Grand Prix
0 days 01:55:56.314000,NOR,4,0 days 00:01:56.898000,34.0,3.0,0 days 01:54:22.389000,,0 days 00:00:51.869000,0 days 00:00:41.547000,0 days 00:00:23.482000,0 days 01:54:51.287000,0 days 01:55:32.834000,0 days 01:55:56.316000,235.0,246.0,282.0,218.0,False,HARD,1.0,True,McLaren,0 days 01:53:59.416000,2024-03-02 15:57:41.847,1,8.0,False,,False,False,2024,1,Bahrain Grand Prix
0 days 01:21:43.034000,PIA,81,0 days 00:01:58.689000,13.0,2.0,0 days 01:20:08.021000,,0 days 00:00:52.735000,0 days 00:00:42.241000,0 days 00:00:23.713000,0 days 01:20:37.091000,0 days 01:21:19.332000,0 days 01:21:43.045000,234.0,254.0,278.0,218.0,False,HARD,1.0,True,McLaren,0 days 01:19:44.345000,2024-03-02 15:23:26.776,1,11.0,False,,False,False,2024,1,Bahrain Grand Prix
