Sector2Time,FastF1Generated,Sector2SessionTime,LapStartTime,Time,TrackStatus,Team,DeletedReason,Sector1SessionTime,SpeedST,LapStartDate,RaceName,PitInTime,SpeedFL,IsPersonalBest,PitOutTime,FreshTyre,Position,DriverNumber,Deleted,Year,SpeedI2,Compound,Stint,Driver,TyreLife,IsAccurate,LapTime,LapNumber,Sector3Time,Sector1Time,SpeedI1,Sector3SessionTime
0 days 00:00:37.917000,False,0 days 02:45:34.638000,0 days 02:44:19.850000,0 days 02:45:51.559000,1,McLaren,,0 days 02:44:56.721000,,2023-11-05 18:45:19.853,São Paulo Grand Prix,,301.0,False,0 days 02:44:40.578000,False,2.0,4,False,2023,257.0,SOFT,5.0,NOR,4.0,False,0 days 00:01:31.709000,60.0,0 days 00:00:16.968000,0 days 00:00:36.824000,297.0,0 days 02:45:51.606000
0 days 00:01:02.103000,False,0 days 01:06:14.341000,0 days 01:04:30.422000,0 days 01:06:51.565000,45,Aston Martin,,0 days 01:05:12.238000,,2023-11-05 17:05:30.425,São Paulo Grand Prix,0 days 01:06:48.380000,,False,0 days 01:04:45.959000,False,4.0,14,False,2023,170.0,SOFT,2.0,ALO,5.0,False,0 days 00:02:21.143000,2.0,0 days 00:00:37.262000,0 days 00:00:41.778000,187.0,0 days 01:06:51.603000
0 days 00:00:47.838000,False,0 days 01:31:30.019000,0 days 01:30:00.364000,0 days 01:32:22.541000,1,Aston Martin,,,,2023-11-05 17:31:00.367,São Paulo Grand Prix,,60.0,False,0 days 01:30:16.598000,False,4.0,14,False,2023,196.0,SOFT,3.0,ALO,4.0,False,,3.0,0 days 00:00:52.626000,,265.0,0 days 01:32:22.690000
0 days 00:00:38.674000,False,0 days 02:02:32.236000,0 days 02:01:15.961000,0 days 02:02:49.549000,1,Aston Martin,,0 days 02:01:53.562000,,2023-11-05 18:02:15.964,São Paulo Grand Prix,,301.0,False,0 days 02:01:37.342000,True,4.0,14,False,2023,249.0,MEDIUM,4.0,ALO,1.0,False,0 days 00:01:33.588000,26.0,0 days 00:00:17.351000,0 days 00:00:37.563000,297.0,0 days 02:02:49.587000
0 days 00:00:39.066000,False,0 days 02:30:44.868000,0 days 02:29:28.899000,0 days 02:31:02.225000,1,Aston Martin,,0 days 02:30:05.802000,,2023-11-05 18:30:28.902,São Paulo Grand Prix,,300.0,False,0 days 02:29:49.900000,True,5.0,14,False,2023,240.0,SOFT,5.0,ALO,1.0,False,0 days 00:01:33.326000,48.0,0 days 00:00:17.395000,0 days 00:00:36.865000,298.0,0 days 02:31:02.263000
0 days 00:01:02.929000,False,0 days 01:06:18.107000,0 days 01:04:36.253000,0 days 01:07:00.302000,45,Red Bull Racing,,0 days 01:05:15.178000,,2023-11-05 17:05:36.256,São Paulo Grand Prix,0 days 01:06:56.364000,,False,0 days 01:04:53.616000,False,7.0,11,False,2023,162.0,SOFT,2.0,PER,5.0,False,0 days 00:02:24.049000,2.0,0 days 00:00:42.223000,0 days 00:00:38.897000,237.0,0 days 01:07:00.330000
0 days 00:00:45.908000,False,0 days 01:31:36.175000,0 days 01:30:00.364000,0 days 01:32:31.506000,1,Red Bull Racing,,,,2023-11-05 17:31:00.367,São Paulo Grand Prix,,47.0,False,0 days 01:30:28.176000,False,7.0,11,False,2023,201.0,SOFT,3.0,PER,4.0,False,,3.0,0 days 00:00:55.520000,,282.0,0 days 01:32:31.925000
0 days 00:00:38.842000,False,0 days 01:56:16.326000,0 days 01:55:00.657000,0 days 01:56:33.542000,1,Red Bull Racing,,0 days 01:55:37.484000,,2023-11-05 17:56:00.660,São Paulo Grand Prix,,327.0,False,0 days 01:55:21.002000,True,9.0,11,False,2023,243.0,MEDIUM,4.0,PER,1.0,False,0 days 00:01:32.885000,21.0,0 days 00:00:17.244000,0 days 00:00:36.799000,297.0,0 days 01:56:33.570000
0 days 00:00:38.882000,False,0 days 02:29:33.031000,0 days 02:28:16.962000,0 days 02:29:50.301000,1,Red Bull Racing,,0 days 02:28:54.149000,,2023-11-05 18:29:16.965,São Paulo Grand Prix,,320.0,False,0 days 02:28:37.636000,False,7.0,11,False,2023,236.0,SOFT,5.0,PER,4.0,False,0 days 00:01:33.339000,47.0,0 days 00:00:17.298000,0 days 00:00:37.159000,293.0,0 days 02:29:50.329000
0 days 00:01:02.159000,False,0 days 01:06:15.599000,0 days 01:04:31.861000,0 days 01:06:54.024000,45,Aston Martin,,0 days 01:05:13.440000,,2023-11-05 17:05:31.864,São Paulo Grand Prix,0 days 01:06:50.661000,,False,0 days 01:04:47.303000,False,5.0,18,False,2023,149.0,SOFT,2.0,STR,2.0,False,0 days 00:02:22.163000,2.0,0 days 00:00:38.450000,0 days 00:00:41.554000,210.0,0 days 01:06:54.049000
0 days 00:00:47.450000,False,0 days 01:31:31.941000,0 days 01:30:00.364000,0 days 01:32:24.445000,1,Aston Martin,,,,2023-11-05 17:31:00.367,São Paulo Grand Prix,,56.0,False,0 days 01:30:20.692000,False,5.0,18,False,2023,224.0,SOFT,3.0,STR,4.0,False,,3.0,0 days 00:00:52.598000,,269.0,0 days 01:32:24.628000
0 days 00:00:38.572000,False,0 days 01:58:53.112000,0 days 01:57:37.687000,0 days 01:59:10.368000,1,Aston Martin,,0 days 01:58:14.540000,,2023-11-05 17:58:37.690,São Paulo Grand Prix,,298.0,False,0 days 01:57:58.469000,True,10.0,18,False,2023,246.0,MEDIUM,4.0,STR,1.0,False,0 days 00:01:32.681000,23.0,0 days 00:00:17.281000,0 days 00:00:36.828000,297.0,0 days 01:59:10.393000
0 days 00:00:38.361000,False,0 days 02:37:15.888000,0 days 02:35:58.894000,0 days 02:37:33.031000,1,Aston Martin,,0 days 02:36:37.527000,,2023-11-05 18:36:58.897,São Paulo Grand Prix,,303.0,False,0 days 02:36:21.380000,False,6.0,18,False,2023,245.0,SOFT,5.0,STR,3.0,False,0 days 00:01:34.137000,53.0,0 days 00:00:17.168000,0 days 00:00:38.608000,298.0,0 days 02:37:33.056000
