Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,race_round,RaceName
0 days 02:05:11.431000,VER,1,0 days 00:01:32.801000,28.0,4.0,0 days 02:03:58.809000,,0 days 00:00:36.681000,0 days 00:00:38.792000,0 days 00:00:17.328000,0 days 02:04:15.336000,0 days 02:04:54.128000,0 days 02:05:11.456000,293.0,240.0,297.0,,False,MEDIUM,1.0,True,Red Bull Racing,0 days 02:03:38.630000,2023-11-05 18:04:38.633,1,1.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:41:55.733000,VER,1,0 days 00:01:31.318000,57.0,5.0,0 days 02:40:44.987000,,0 days 00:00:36.587000,0 days 00:00:37.575000,0 days 00:00:17.156000,0 days 02:41:01.027000,0 days 02:41:38.602000,0 days 02:41:55.758000,297.0,244.0,300.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 02:40:24.415000,2023-11-05 18:41:24.418,1,2.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:06:47.511000,NOR,4,0 days 00:02:22.520000,2.0,2.0,0 days 01:04:41.178000,0 days 01:06:44.505000,0 days 00:00:43.538000,0 days 00:01:03.196000,0 days 00:00:35.786000,0 days 01:05:08.576000,0 days 01:06:11.772000,0 days 01:06:47.558000,172.0,181.0,,,False,SOFT,5.0,False,McLaren,0 days 01:04:24.991000,2023-11-05 17:05:24.994,45,2.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:32:13.915000,NOR,4,,3.0,3.0,0 days 01:30:09.145000,,,0 days 00:00:47.895000,0 days 00:00:49.350000,,0 days 01:31:24.675000,0 days 01:32:14.003000,268.0,230.0,56.0,,False,SOFT,1.0,True,McLaren,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,2.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:05:16.651000,NOR,4,0 days 00:01:33.952000,28.0,4.0,0 days 02:04:03.637000,,0 days 00:00:37.328000,0 days 00:00:39.226000,0 days 00:00:17.398000,0 days 02:04:20.074000,0 days 02:04:59.300000,0 days 02:05:16.698000,296.0,239.0,300.0,,False,MEDIUM,1.0,True,McLaren,0 days 02:03:42.699000,2023-11-05 18:04:42.702,1,2.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:45:51.559000,NOR,4,0 days 00:01:31.709000,60.0,5.0,0 days 02:44:40.578000,,0 days 00:00:36.824000,0 days 00:00:37.917000,0 days 00:00:16.968000,0 days 02:44:56.721000,0 days 02:45:34.638000,0 days 02:45:51.606000,297.0,257.0,301.0,,False,SOFT,4.0,False,McLaren,0 days 02:44:19.850000,2023-11-05 18:45:19.853,1,2.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:06:51.565000,ALO,14,0 days 00:02:21.143000,2.0,2.0,0 days 01:04:45.959000,0 days 01:06:48.380000,0 days 00:00:41.778000,0 days 00:01:02.103000,0 days 00:00:37.262000,0 days 01:05:12.238000,0 days 01:06:14.341000,0 days 01:06:51.603000,187.0,170.0,,,False,SOFT,5.0,False,Aston Martin,0 days 01:04:30.422000,2023-11-05 17:05:30.425,45,4.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:32:22.541000,ALO,14,,3.0,3.0,0 days 01:30:16.598000,,,0 days 00:00:47.838000,0 days 00:00:52.626000,,0 days 01:31:30.019000,0 days 01:32:22.690000,265.0,196.0,60.0,,False,SOFT,4.0,False,Aston Martin,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,4.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:02:49.549000,ALO,14,0 days 00:01:33.588000,26.0,4.0,0 days 02:01:37.342000,,0 days 00:00:37.563000,0 days 00:00:38.674000,0 days 00:00:17.351000,0 days 02:01:53.562000,0 days 02:02:32.236000,0 days 02:02:49.587000,297.0,249.0,301.0,,False,MEDIUM,1.0,True,Aston Martin,0 days 02:01:15.961000,2023-11-05 18:02:15.964,1,4.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:31:02.225000,ALO,14,0 days 00:01:33.326000,48.0,5.0,0 days 02:29:49.900000,,0 days 00:00:36.865000,0 days 00:00:39.066000,0 days 00:00:17.395000,0 days 02:30:05.802000,0 days 02:30:44.868000,0 days 02:31:02.263000,298.0,240.0,300.0,,False,SOFT,1.0,True,Aston Martin,0 days 02:29:28.899000,2023-11-05 18:30:28.902,1,5.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:07:00.302000,PER,11,0 days 00:02:24.049000,2.0,2.0,0 days 01:04:53.616000,0 days 01:06:56.364000,0 days 00:00:38.897000,0 days 00:01:02.929000,0 days 00:00:42.223000,0 days 01:05:15.178000,0 days 01:06:18.107000,0 days 01:07:00.330000,237.0,162.0,,,False,SOFT,5.0,False,Red Bull Racing,0 days 01:04:36.253000,2023-11-05 17:05:36.256,45,7.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:32:31.506000,PER,11,,3.0,3.0,0 days 01:30:28.176000,,,0 days 00:00:45.908000,0 days 00:00:55.520000,,0 days 01:31:36.175000,0 days 01:32:31.925000,282.0,201.0,47.0,,False,SOFT,4.0,False,Red Bull Racing,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,7.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:56:33.542000,PER,11,0 days 00:01:32.885000,21.0,4.0,0 days 01:55:21.002000,,0 days 00:00:36.799000,0 days 00:00:38.842000,0 days 00:00:17.244000,0 days 01:55:37.484000,0 days 01:56:16.326000,0 days 01:56:33.570000,297.0,243.0,327.0,,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:55:00.657000,2023-11-05 17:56:00.660,1,9.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:29:50.301000,PER,11,0 days 00:01:33.339000,47.0,5.0,0 days 02:28:37.636000,,0 days 00:00:37.159000,0 days 00:00:38.882000,0 days 00:00:17.298000,0 days 02:28:54.149000,0 days 02:29:33.031000,0 days 02:29:50.329000,293.0,236.0,320.0,,False,SOFT,4.0,False,Red Bull Racing,0 days 02:28:16.962000,2023-11-05 18:29:16.965,1,7.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:06:54.024000,STR,18,0 days 00:02:22.163000,2.0,2.0,0 days 01:04:47.303000,0 days 01:06:50.661000,0 days 00:00:41.554000,0 days 00:01:02.159000,0 days 00:00:38.450000,0 days 01:05:13.440000,0 days 01:06:15.599000,0 days 01:06:54.049000,210.0,149.0,,,False,SOFT,2.0,False,Aston Martin,0 days 01:04:31.861000,2023-11-05 17:05:31.864,45,5.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:32:24.445000,STR,18,,3.0,3.0,0 days 01:30:20.692000,,,0 days 00:00:47.450000,0 days 00:00:52.598000,,0 days 01:31:31.941000,0 days 01:32:24.628000,269.0,224.0,56.0,,False,SOFT,4.0,False,Aston Martin,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,5.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:59:10.368000,STR,18,0 days 00:01:32.681000,23.0,4.0,0 days 01:57:58.469000,,0 days 00:00:36.828000,0 days 00:00:38.572000,0 days 00:00:17.281000,0 days 01:58:14.540000,0 days 01:58:53.112000,0 days 01:59:10.393000,297.0,246.0,298.0,,False,MEDIUM,1.0,True,Aston Martin,0 days 01:57:37.687000,2023-11-05 17:58:37.690,1,10.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:37:33.031000,STR,18,0 days 00:01:34.137000,53.0,5.0,0 days 02:36:21.380000,,0 days 00:00:38.608000,0 days 00:00:38.361000,0 days 00:00:17.168000,0 days 02:36:37.527000,0 days 02:37:15.888000,0 days 02:37:33.056000,298.0,245.0,303.0,,False,SOFT,3.0,False,Aston Martin,0 days 02:35:58.894000,2023-11-05 18:36:58.897,1,6.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:07:02.209000,SAI,55,0 days 00:02:24.671000,2.0,2.0,0 days 01:04:56.881000,0 days 01:06:58.067000,0 days 00:00:40.669000,0 days 00:01:01.007000,0 days 00:00:42.995000,0 days 01:05:18.238000,0 days 01:06:19.245000,0 days 01:07:02.240000,248.0,136.0,,,False,SOFT,4.0,False,Ferrari,0 days 01:04:37.538000,2023-11-05 17:05:37.541,45,8.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:32:35.576000,SAI,55,,3.0,3.0,0 days 01:30:31.723000,,,0 days 00:00:43.899000,0 days 00:00:55.967000,,0 days 01:31:39.722000,0 days 01:32:36.050000,267.0,220.0,23.0,,False,SOFT,5.0,False,Ferrari,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,8.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:04:19.969000,SAI,55,0 days 00:01:32.852000,27.0,4.0,0 days 02:03:07.747000,,0 days 00:00:36.895000,0 days 00:00:38.656000,0 days 00:00:17.301000,0 days 02:03:24.043000,0 days 02:04:02.699000,0 days 02:04:20,295.0,243.0,326.0,,False,MEDIUM,1.0,True,Ferrari,0 days 02:02:47.117000,2023-11-05 18:03:47.120,1,9.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:36:20.301000,SAI,55,0 days 00:01:32.328000,52.0,5.0,0 days 02:35:08.850000,,0 days 00:00:36.818000,0 days 00:00:38.227000,0 days 00:00:17.283000,0 days 02:35:24.822000,0 days 02:36:03.049000,0 days 02:36:20.332000,299.0,248.0,302.0,,False,SOFT,4.0,False,Ferrari,0 days 02:34:47.973000,2023-11-05 18:35:47.976,1,7.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:07:09.311000,GAS,10,0 days 00:02:24.561000,2.0,2.0,0 days 01:05:01.928000,0 days 01:07:04.755000,0 days 00:00:41.470000,0 days 00:00:58.747000,0 days 00:00:44.344000,0 days 01:05:26.243000,0 days 01:06:24.990000,0 days 01:07:09.334000,258.0,160.0,,,False,SOFT,4.0,False,Alpine,0 days 01:04:44.750000,2023-11-05 17:05:44.753,45,11.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:33:07.259000,GAS,10,,3.0,3.0,0 days 01:30:41.457000,,,0 days 00:00:42.476000,0 days 00:01:19.757000,,0 days 01:31:47.581000,0 days 01:33:07.409000,273.0,232.0,4.0,,False,SOFT,4.0,False,Alpine,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,11.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:04:25.493000,GAS,10,0 days 00:01:35.176000,27.0,4.0,0 days 02:03:12.778000,,0 days 00:00:39.141000,0 days 00:00:38.715000,0 days 00:00:17.320000,0 days 02:03:29.481000,0 days 02:04:08.196000,0 days 02:04:25.516000,300.0,243.0,310.0,,False,MEDIUM,1.0,True,Alpine,0 days 02:02:50.317000,2023-11-05 18:03:50.320,1,12.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:30:07.689000,GAS,10,0 days 00:01:32.202000,47.0,5.0,0 days 02:28:56.229000,,0 days 00:00:36.964000,0 days 00:00:38.184000,0 days 00:00:17.054000,0 days 02:29:12.474000,0 days 02:29:50.658000,0 days 02:30:07.712000,300.0,248.0,309.0,,False,SOFT,1.0,True,Alpine,0 days 02:28:35.487000,2023-11-05 18:29:35.490,1,10.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:06:49.894000,HAM,44,0 days 00:02:21.894000,2.0,2.0,0 days 01:04:43.475000,0 days 01:06:46.864000,0 days 00:00:43.347000,0 days 00:01:01.865000,0 days 00:00:36.682000,0 days 01:05:11.380000,0 days 01:06:13.245000,0 days 01:06:49.927000,156.0,156.0,,,False,SOFT,5.0,False,Mercedes,0 days 01:04:28,2023-11-05 17:05:28.003,45,3.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:32:20.698000,HAM,44,,3.0,3.0,0 days 01:30:13.270000,,,0 days 00:00:46.514000,0 days 00:00:53.974000,,0 days 01:31:26.894000,0 days 01:32:20.862000,265.0,202.0,53.0,,False,SOFT,4.0,False,Mercedes,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,3.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:54:01.240000,HAM,44,0 days 00:01:33.995000,19.0,4.0,0 days 01:52:47.879000,,0 days 00:00:36.979000,0 days 00:00:39.390000,0 days 00:00:17.626000,0 days 01:53:04.257000,0 days 01:53:43.647000,0 days 01:54:01.273000,293.0,241.0,297.0,,False,MEDIUM,1.0,True,Mercedes,0 days 01:52:27.245000,2023-11-05 17:53:27.248,1,11.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:30:05.314000,HAM,44,0 days 00:01:33.529000,47.0,5.0,0 days 02:28:52.917000,,0 days 00:00:37.211000,0 days 00:00:39.170000,0 days 00:00:17.148000,0 days 02:29:09.029000,0 days 02:29:48.199000,0 days 02:30:05.347000,295.0,243.0,319.0,,False,SOFT,4.0,False,Mercedes,0 days 02:28:31.785000,2023-11-05 18:29:31.788,1,9.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:07:07.234000,TSU,22,0 days 00:02:24.126000,2.0,2.0,0 days 01:05:00.866000,0 days 01:07:02.974000,0 days 00:00:41.250000,0 days 00:00:59.052000,0 days 00:00:43.824000,0 days 01:05:24.379000,0 days 01:06:23.431000,0 days 01:07:07.255000,273.0,165.0,,,False,SOFT,5.0,False,AlphaTauri,0 days 01:04:43.108000,2023-11-05 17:05:43.111,45,10.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:33:07.110000,TSU,22,,3.0,3.0,0 days 01:30:38.379000,,,0 days 00:00:43.630000,0 days 00:01:21.879000,,0 days 01:31:45.331000,0 days 01:33:07.362000,270.0,230.0,3.0,,False,SOFT,1.0,True,AlphaTauri,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,10.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:04:30.527000,TSU,22,0 days 00:01:38.254000,27.0,4.0,0 days 02:03:16.544000,,0 days 00:00:41.229000,0 days 00:00:39.565000,0 days 00:00:17.460000,0 days 02:03:33.523000,0 days 02:04:13.088000,0 days 02:04:30.548000,297.0,238.0,303.0,,False,MEDIUM,1.0,True,AlphaTauri,0 days 02:02:52.273000,2023-11-05 18:03:52.276,1,13.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:41:38.232000,TSU,22,0 days 00:01:34.303000,56.0,5.0,0 days 02:40:24.674000,,0 days 00:00:37.357000,0 days 00:00:39.495000,0 days 00:00:17.451000,0 days 02:40:41.307000,0 days 02:41:20.802000,0 days 02:41:38.253000,296.0,245.0,303.0,,False,SOFT,4.0,False,AlphaTauri,0 days 02:40:03.929000,2023-11-05 18:41:03.932,1,10.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:07:03.768000,OCO,31,0 days 00:02:24.717000,2.0,2.0,0 days 01:04:57.991000,0 days 01:06:59.661000,0 days 00:00:40.820000,0 days 00:01:00.598000,0 days 00:00:43.299000,0 days 01:05:19.889000,0 days 01:06:20.487000,0 days 01:07:03.786000,234.0,145.0,,,False,SOFT,5.0,False,Alpine,0 days 01:04:39.051000,2023-11-05 17:05:39.054,45,9.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:33:06.548000,OCO,31,,3.0,3.0,0 days 01:30:34.363000,,,0 days 00:00:44.620000,0 days 00:01:24.314000,,0 days 01:31:42.363000,0 days 01:33:06.752000,277.0,219.0,3.0,,False,SOFT,4.0,False,Alpine,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,9.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:48:57.860000,OCO,31,0 days 00:01:33.781000,15.0,4.0,0 days 01:47:45.211000,,0 days 00:00:37.456000,0 days 00:00:38.990000,0 days 00:00:17.335000,0 days 01:48:01.553000,0 days 01:48:40.543000,0 days 01:48:57.878000,291.0,241.0,304.0,,False,MEDIUM,1.0,True,Alpine,0 days 01:47:24.079000,2023-11-05 17:48:24.082,1,15.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:11:06.779000,OCO,31,0 days 00:01:34.638000,32.0,5.0,0 days 02:09:53.649000,,0 days 00:00:38.061000,0 days 00:00:39.322000,0 days 00:00:17.255000,0 days 02:10:10.220000,0 days 02:10:49.542000,0 days 02:11:06.797000,292.0,240.0,306.0,,False,SOFT,4.0,False,Alpine,0 days 02:09:32.141000,2023-11-05 18:10:32.144,1,14.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:36:47.868000,OCO,31,0 days 00:01:32.038000,52.0,6.0,0 days 02:35:36.490000,,0 days 00:00:36.739000,0 days 00:00:38.308000,0 days 00:00:16.991000,0 days 02:35:52.587000,0 days 02:36:30.895000,0 days 02:36:47.886000,294.0,244.0,310.0,,False,SOFT,1.0,True,Alpine,0 days 02:35:15.830000,2023-11-05 18:36:15.833,1,12.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:07:16.394000,SAR,2,0 days 00:02:25.350000,2.0,2.0,0 days 01:05:14.443000,0 days 01:07:11.286000,0 days 00:00:43.031000,0 days 00:00:55.409000,0 days 00:00:46.910000,0 days 01:05:34.092000,0 days 01:06:29.501000,0 days 01:07:16.411000,208.0,197.0,,,False,MEDIUM,2.0,False,Williams,0 days 01:04:51.044000,2023-11-05 17:05:51.047,45,14.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:33:08.300000,SAR,2,,3.0,3.0,0 days 01:30:52.488000,,,0 days 00:00:42.462000,0 days 00:01:11.303000,,0 days 01:31:57.128000,0 days 01:33:08.424000,266.0,233.0,93.0,,False,SOFT,1.0,True,Williams,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,14.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:52:55.359000,SAR,2,0 days 00:01:33.757000,18.0,4.0,0 days 01:51:43.114000,,0 days 00:00:37.965000,0 days 00:00:38.433000,0 days 00:00:17.359000,0 days 01:51:59.584000,0 days 01:52:38.017000,0 days 01:52:55.376000,297.0,250.0,298.0,,False,SOFT,1.0,True,Williams,0 days 01:51:21.602000,2023-11-05 17:52:21.605,1,15.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:27:54.461000,SAR,2,0 days 00:01:34.677000,45.0,5.0,0 days 02:26:41.059000,,0 days 00:00:37.806000,0 days 00:00:39.366000,0 days 00:00:17.505000,0 days 02:26:57.607000,0 days 02:27:36.973000,0 days 02:27:54.478000,296.0,247.0,300.0,,False,SOFT,1.0,True,Williams,0 days 02:26:19.784000,2023-11-05 18:27:19.787,1,13.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:07:20.387000,HUL,27,0 days 00:02:26.238000,2.0,2.0,0 days 01:05:23.912000,0 days 01:07:14.911000,0 days 00:00:53.623000,0 days 00:00:51.887000,0 days 00:00:40.728000,0 days 01:05:47.811000,0 days 01:06:39.698000,0 days 01:07:20.426000,213.0,151.0,,,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:04:54.149000,2023-11-05 17:05:54.152,45,15.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:33:08.393000,HUL,27,,3.0,3.0,0 days 01:30:55.957000,,,0 days 00:00:43.894000,0 days 00:01:07.343000,,0 days 01:32:01.191000,0 days 01:33:08.518000,257.0,228.0,107.0,,False,SOFT,4.0,False,Haas F1 Team,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,15.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:58:13.649000,HUL,27,0 days 00:01:36.993000,22.0,4.0,0 days 01:56:58.126000,,0 days 00:00:38.941000,0 days 00:00:40.388000,0 days 00:00:17.664000,0 days 01:57:15.636000,0 days 01:57:56.024000,0 days 01:58:13.688000,290.0,234.0,299.0,,False,SOFT,4.0,False,Haas F1 Team,0 days 01:56:36.656000,2023-11-05 17:57:36.659,1,15.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:30:39.160000,HUL,27,0 days 00:01:35.519000,47.0,5.0,0 days 02:29:24.651000,,0 days 00:00:37.683000,0 days 00:00:40.072000,0 days 00:00:17.764000,0 days 02:29:41.363000,0 days 02:30:21.435000,0 days 02:30:39.199000,293.0,236.0,300.0,,False,SOFT,4.0,False,Haas F1 Team,0 days 02:29:03.641000,2023-11-05 18:30:03.644,1,13.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:32:51.633000,RIC,3,,2.0,2.0,0 days 01:31:05.082000,0 days 01:32:48.299000,,0 days 00:00:42.106000,0 days 00:00:43.355000,,0 days 01:32:08.362000,0 days 01:32:51.706000,270.0,222.0,,,False,SOFT,4.0,False,AlphaTauri,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,17.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:34:35.454000,RIC,3,0 days 00:01:43.821000,3.0,3.0,0 days 01:33:21.112000,,0 days 00:00:46.788000,0 days 00:00:39.446000,0 days 00:00:17.587000,0 days 01:33:38.421000,0 days 01:34:17.867000,0 days 01:34:35.454000,293.0,241.0,303.0,,False,SOFT,5.0,False,AlphaTauri,0 days 01:32:51.633000,2023-11-05 17:33:51.636,1,17.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:05:47.153000,RIC,3,0 days 00:01:35.968000,27.0,4.0,0 days 02:04:32.277000,,0 days 00:00:38.933000,0 days 00:00:39.802000,0 days 00:00:17.233000,0 days 02:04:50.118000,0 days 02:05:29.920000,0 days 02:05:47.153000,275.0,238.0,320.0,,False,MEDIUM,1.0,True,AlphaTauri,0 days 02:04:11.185000,2023-11-05 18:05:11.188,1,15.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:42:54.289000,RIC,3,0 days 00:01:34.215000,56.0,5.0,0 days 02:41:40.767000,,0 days 00:00:37.611000,0 days 00:00:39.364000,0 days 00:00:17.240000,0 days 02:41:57.685000,0 days 02:42:37.049000,0 days 02:42:54.289000,242.0,241.0,320.0,,False,SOFT,1.0,True,AlphaTauri,0 days 02:41:20.074000,2023-11-05 18:42:20.077,1,14.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:32:45.035000,PIA,81,,2.0,2.0,0 days 01:31:00.972000,0 days 01:32:42.049000,,0 days 00:00:42.003000,0 days 00:00:38.889000,,0 days 01:32:06.222000,0 days 01:32:45.096000,269.0,214.0,,,False,MEDIUM,1.0,True,McLaren,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,16.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:34:34.189000,PIA,81,0 days 00:01:49.154000,3.0,3.0,0 days 01:33:20.643000,,0 days 00:00:52.458000,0 days 00:00:39.190000,0 days 00:00:17.506000,0 days 01:33:37.493000,0 days 01:34:16.683000,0 days 01:34:34.189000,294.0,245.0,301.0,,False,MEDIUM,2.0,False,McLaren,0 days 01:32:45.035000,2023-11-05 17:33:45.038,1,16.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:03:16.147000,PIA,81,0 days 00:01:34.160000,25.0,4.0,0 days 02:02:02.560000,,0 days 00:00:37.402000,0 days 00:00:39.126000,0 days 00:00:17.632000,0 days 02:02:19.389000,0 days 02:02:58.515000,0 days 02:03:16.147000,294.0,245.0,300.0,,False,SOFT,4.0,False,McLaren,0 days 02:01:41.987000,2023-11-05 18:02:41.990,1,16.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:39:14.355000,PIA,81,0 days 00:01:33.762000,53.0,5.0,0 days 02:38:01.004000,,0 days 00:00:36.675000,0 days 00:00:39.591000,0 days 00:00:17.496000,0 days 02:38:17.268000,0 days 02:38:56.859000,0 days 02:39:14.355000,298.0,251.0,304.0,,False,SOFT,6.0,False,McLaren,0 days 02:37:40.593000,2023-11-05 18:38:40.596,1,15.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:06:57.966000,RUS,63,0 days 00:02:23.590000,2.0,2.0,0 days 01:04:51.350000,0 days 01:06:54.114000,0 days 00:00:40.051000,0 days 00:01:02.430000,0 days 00:00:41.109000,0 days 01:05:14.448000,0 days 01:06:16.878000,0 days 01:06:57.987000,222.0,176.0,,,False,SOFT,5.0,False,Mercedes,0 days 01:04:34.376000,2023-11-05 17:05:34.379,45,6.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:32:30.878000,RUS,63,,3.0,3.0,0 days 01:30:25.114000,,,0 days 00:00:45.584000,0 days 00:00:57.048000,,0 days 01:31:34.003000,0 days 01:32:31.034000,281.0,171.0,58.0,,False,SOFT,4.0,False,Mercedes,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,6.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:55:18.943000,RUS,63,0 days 00:01:33.721000,20.0,4.0,0 days 01:54:06.050000,,0 days 00:00:36.829000,0 days 00:00:39.435000,0 days 00:00:17.457000,0 days 01:54:22.072000,0 days 01:55:01.507000,0 days 01:55:18.964000,294.0,242.0,299.0,,False,MEDIUM,1.0,True,Mercedes,0 days 01:53:45.222000,2023-11-05 17:54:45.225,1,11.0,False,,False,False,20,São Paulo Grand Prix
0 days 02:28:55.023000,RUS,63,0 days 00:01:34.153000,46.0,5.0,0 days 02:27:41.871000,,0 days 00:00:37.403000,0 days 00:00:39.226000,0 days 00:00:17.524000,0 days 02:27:58.294000,0 days 02:28:37.520000,0 days 02:28:55.044000,292.0,245.0,295.0,,False,SOFT,4.0,False,Mercedes,0 days 02:27:20.870000,2023-11-05 18:28:20.873,1,11.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:07:11.563000,BOT,77,0 days 00:02:26.231000,2.0,2.0,0 days 01:05:02.741000,0 days 01:07:06.458000,0 days 00:00:41.959000,0 days 00:00:58.487000,0 days 00:00:45.785000,0 days 01:05:27.309000,0 days 01:06:25.796000,0 days 01:07:11.581000,264.0,166.0,,,False,SOFT,2.0,False,Alfa Romeo,0 days 01:04:45.332000,2023-11-05 17:05:45.335,45,12.0,False,,False,False,20,São Paulo Grand Prix
0 days 01:33:07.634000,BOT,77,,3.0,3.0,0 days 01:30:44.660000,,,0 days 00:00:42.025000,0 days 00:01:17.358000,,0 days 01:31:50.316000,0 days 01:33:07.752000,260.0,204.0,54.0,,False,SOFT,1.0,True,Alfa Romeo,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,12.0,False,,False,False,20,São Paulo Grand Prix
