LapNumber,TyreLife,FreshTyre,Position,Stint,SpeedFL,Year,LapTime_seconds,has_safety_car,has_vsc,has_red_flag,has_yellow,Compound_encoded,Driver_encoded,RaceName_encoded
43.0,4.0,False,12.0,5.0,267.0,2020,111.092,1,0,0,0,1,8,31
17.0,1.0,True,10.0,2.0,161.0,2020,132.717,0,0,0,0,3,9,23
26.0,1.0,True,4.0,2.0,164.0,2020,120.406,0,0,0,0,3,30,23
27.0,1.0,True,1.0,2.0,170.0,2020,120.33,0,0,0,0,3,3,23
21.0,1.0,True,6.0,2.0,161.0,2020,120.325,0,0,0,0,3,21,23
16.0,1.0,True,14.0,2.0,161.0,2020,122.018,0,0,0,0,3,24,23
19.0,1.0,True,9.0,2.0,161.0,2020,122.135,0,0,0,0,3,20,23
48.0,1.0,True,15.0,3.0,169.0,2020,120.564,0,0,0,0,2,19,23
19.0,1.0,True,13.0,2.0,158.0,2020,122.181,0,0,0,0,3,6,23
43.0,1.0,True,11.0,3.0,167.0,2020,118.506,0,0,0,0,2,6,23
29.0,1.0,True,7.0,2.0,165.0,2020,120.849,0,0,0,0,3,15,23
31.0,1.0,True,8.0,2.0,166.0,2020,120.322,0,0,0,0,2,12,23
15.0,3.0,False,18.0,3.0,154.0,2020,121.947,0,0,0,0,2,25,23
51.0,1.0,True,18.0,4.0,172.0,2020,120.44,0,0,0,0,1,25,23
31.0,1.0,True,16.0,2.0,164.0,2020,120.843,0,0,0,0,3,31,23
28.0,1.0,True,16.0,3.0,165.0,2020,121.129,0,0,0,0,2,1,23
18.0,1.0,True,15.0,2.0,164.0,2020,121.162,0,0,0,0,3,8,23
43.0,1.0,True,18.0,3.0,164.0,2020,123.67,0,0,0,0,2,8,23
17.0,1.0,True,17.0,2.0,167.0,2020,121.186,0,0,0,0,3,7,23
20.0,1.0,True,14.0,2.0,163.0,2020,121.172,0,0,0,0,3,16,23
36.0,1.0,True,16.0,2.0,166.0,2020,123.49,0,0,0,0,2,23,23
18.0,1.0,True,17.0,2.0,157.0,2020,120.944,0,0,0,0,3,13,23
31.0,1.0,True,12.0,2.0,249.0,2020,114.106,0,0,0,0,3,6,11
45.0,1.0,True,8.0,3.0,205.0,2020,136.55,1,0,0,0,1,6,11
29.0,1.0,True,6.0,2.0,251.0,2020,113.285,0,0,0,0,2,21,11
46.0,1.0,True,4.0,3.0,240.0,2020,123.907,1,0,0,0,1,21,11
11.0,1.0,True,19.0,2.0,247.0,2020,113.564,0,0,0,0,2,15,11
36.0,6.0,False,10.0,3.0,250.0,2020,113.802,0,0,0,0,2,15,11
15.0,1.0,True,18.0,2.0,163.0,2020,118.83,0,1,0,0,2,16,11
35.0,1.0,True,14.0,3.0,246.0,2020,113.185,0,0,0,0,2,16,11
8.0,1.0,True,20.0,2.0,248.0,2020,112.682,0,0,0,0,2,1,11
18.0,1.0,True,19.0,2.0,247.0,2020,127.494,0,0,0,1,3,12,11
45.0,1.0,True,15.0,3.0,238.0,2020,133.7,1,0,0,0,1,12,11
30.0,1.0,True,14.0,2.0,253.0,2020,112.649,0,0,0,0,2,10,11
45.0,1.0,True,9.0,3.0,244.0,2020,134.744,1,0,0,0,1,10,11
17.0,1.0,True,9.0,2.0,245.0,2020,113.362,0,0,0,1,2,24,11
45.0,4.0,False,4.0,3.0,232.0,2020,136.01,1,0,0,0,1,24,11
17.0,1.0,True,2.0,2.0,249.0,2020,112.775,0,1,0,1,2,30,11
30.0,1.0,True,6.0,2.0,252.0,2020,112.826,0,0,0,0,2,19,11
17.0,1.0,True,1.0,2.0,247.0,2020,116.488,0,1,0,1,2,9,11
12.0,1.0,True,19.0,2.0,252.0,2020,115.669,0,0,0,0,3,31,11
42.0,1.0,True,15.0,3.0,250.0,2020,112.527,0,0,0,0,1,31,11
29.0,1.0,True,8.0,2.0,250.0,2020,111.219,0,0,0,0,2,26,11
45.0,4.0,False,5.0,3.0,252.0,2020,130.382,1,0,0,0,1,26,11
15.0,1.0,True,19.0,2.0,239.0,2020,120.676,0,1,0,0,2,13,11
34.0,1.0,True,15.0,3.0,247.0,2020,112.187,0,0,0,0,2,13,11
12.0,1.0,True,18.0,2.0,248.0,2020,115.084,0,0,0,0,2,25,11
11.0,1.0,True,20.0,2.0,247.0,2020,112.935,0,0,0,0,2,23,11
45.0,1.0,True,14.0,3.0,224.0,2020,147.196,1,0,0,0,1,23,11
14.0,1.0,True,4.0,2.0,251.0,2020,111.656,0,0,0,1,2,3,11
29.0,1.0,True,15.0,2.0,247.0,2020,114.152,0,0,0,0,3,8,11
16.0,1.0,True,15.0,2.0,245.0,2020,127.802,0,1,0,1,2,7,11
37.0,1.0,True,13.0,3.0,250.0,2020,112.52,0,0,0,0,2,7,11
41.0,1.0,True,2.0,2.0,294.0,2020,106.585,0,0,0,0,3,9,21
42.0,1.0,True,2.0,2.0,309.0,2020,107.899,0,0,0,0,3,3,21
24.0,1.0,True,6.0,2.0,289.0,2020,105.057,0,0,0,0,2,30,21
35.0,1.0,True,4.0,2.0,287.0,2020,106.13,0,0,0,0,3,15,21
2.0,1.0,True,20.0,2.0,291.0,2020,105.889,0,0,0,0,2,21,21
46.0,4.0,False,6.0,3.0,293.0,2020,103.819,0,0,0,0,1,21,21
20.0,6.0,False,18.0,2.0,289.0,2020,107.112,0,0,0,0,2,1,21
47.0,3.0,False,12.0,3.0,293.0,2020,103.44,0,0,0,0,1,1,21
27.0,1.0,True,14.0,2.0,296.0,2020,105.813,0,0,0,0,2,26,21
19.0,1.0,True,19.0,2.0,291.0,2020,114.715,0,0,0,0,3,19,21
44.0,1.0,True,17.0,3.0,293.0,2020,106.318,0,0,0,0,2,19,21
29.0,1.0,True,8.0,2.0,293.0,2020,107.165,0,0,0,0,2,6,21
15.0,1.0,True,19.0,2.0,290.0,2020,105.821,0,0,0,0,2,24,21
54.0,1.0,True,8.0,2.0,295.0,2020,105.924,0,0,0,0,1,20,21
19.0,1.0,True,20.0,2.0,290.0,2020,116.458,0,0,0,0,3,28,21
35.0,1.0,True,20.0,3.0,289.0,2020,115.574,0,0,0,0,1,28,21
26.0,2.0,False,18.0,2.0,293.0,2020,113.451,0,0,0,0,3,12,21
56.0,1.0,True,19.0,3.0,297.0,2020,120.063,0,0,0,0,1,12,21
37.0,1.0,True,15.0,2.0,297.0,2020,113.167,0,0,0,0,3,25,21
28.0,1.0,True,15.0,2.0,290.0,2020,106.766,0,0,0,0,3,31,21
12.0,1.0,True,20.0,2.0,288.0,2020,108.303,0,0,0,0,2,23,21
29.0,1.0,True,16.0,2.0,290.0,2020,107.791,0,0,0,0,3,7,21
27.0,1.0,True,17.0,2.0,290.0,2020,107.973,0,0,0,0,3,8,21
32.0,1.0,True,18.0,2.0,289.0,2020,108.107,0,0,0,0,2,16,21
25.0,1.0,True,19.0,2.0,292.0,2020,106.986,0,0,0,0,3,13,21
28.0,1.0,True,7.0,2.0,276.0,2020,101.771,0,0,0,1,3,21,12
52.0,1.0,True,7.0,3.0,228.0,2020,121.366,1,0,0,0,1,21,12
14.0,1.0,True,13.0,2.0,275.0,2020,104.016,0,0,0,0,3,15,12
2.0,1.0,True,20.0,2.0,272.0,2020,110.507,0,0,0,0,3,28,12
30.0,2.0,False,18.0,3.0,277.0,2020,102.618,0,0,0,0,2,28,12
53.0,1.0,True,15.0,4.0,269.0,2020,145.144,1,0,0,0,1,28,12
28.0,1.0,True,18.0,2.0,269.0,2020,104.811,0,0,0,1,3,16,12
15.0,1.0,True,12.0,2.0,278.0,2020,104.141,0,0,0,0,3,1,12
60.0,3.0,False,15.0,3.0,279.0,2020,102.008,0,0,0,0,1,1,12
15.0,1.0,True,13.0,2.0,280.0,2020,104.736,0,0,0,0,3,12,12
52.0,4.0,False,8.0,3.0,268.0,2020,119.353,1,0,0,0,1,12,12
15.0,1.0,True,10.0,2.0,276.0,2020,104.061,0,0,0,0,3,24,12
14.0,1.0,True,16.0,2.0,279.0,2020,104.267,0,0,0,0,3,20,12
19.0,1.0,True,3.0,2.0,275.0,2020,100.683,0,0,0,0,3,30,12
14.0,1.0,True,14.0,2.0,273.0,2020,103.422,0,0,0,0,2,19,12
54.0,4.0,False,9.0,3.0,226.0,2020,130.065,1,0,0,0,1,19,12
31.0,1.0,True,1.0,2.0,279.0,2020,103.092,0,1,0,0,3,9,12
53.0,4.0,False,1.0,3.0,244.0,2020,132.185,1,0,0,0,1,9,12
40.0,1.0,True,14.0,2.0,278.0,2020,113.619,0,0,0,0,3,31,12
52.0,1.0,True,14.0,3.0,274.0,2020,131.206,1,0,0,0,1,31,12
18.0,1.0,True,13.0,2.0,279.0,2020,103.956,0,0,0,0,2,26,12
52.0,3.0,False,9.0,3.0,264.0,2020,120.167,1,0,0,0,1,26,12
35.0,1.0,True,15.0,2.0,281.0,2020,102.29,0,0,0,0,3,13,12
12.0,1.0,True,16.0,2.0,276.0,2020,102.788,0,0,0,0,3,25,12
49.0,1.0,True,12.0,2.0,280.0,2020,101.767,0,0,0,0,1,23,12
20.0,1.0,True,2.0,2.0,278.0,2020,102.512,0,0,0,0,3,3,12
52.0,4.0,False,2.0,3.0,251.0,2020,121.809,1,0,0,0,1,3,12
10.0,1.0,True,18.0,2.0,273.0,2020,104.03,0,0,0,0,3,8,12
51.0,1.0,True,16.0,3.0,224.0,2020,123.316,1,0,0,0,1,8,12
11.0,1.0,True,17.0,2.0,273.0,2020,103.945,0,0,0,0,2,7,12
11.0,1.0,True,15.0,2.0,218.0,2020,128.01,0,0,0,0,4,6,30
34.0,1.0,True,16.0,3.0,234.0,2020,122.995,0,0,0,0,4,6,30
11.0,1.0,True,4.0,2.0,222.0,2020,131.088,0,0,0,0,4,21,30
7.0,1.0,True,19.0,2.0,212.0,2020,130.329,0,0,0,0,4,15,30
31.0,1.0,True,9.0,3.0,227.0,2020,119.196,0,0,0,0,4,15,30
10.0,1.0,True,4.0,2.0,221.0,2020,131.349,0,0,0,0,4,28,30
37.0,1.0,True,4.0,3.0,227.0,2020,123.558,0,0,0,0,4,28,30
9.0,1.0,True,11.0,2.0,205.0,2020,133.342,0,0,0,0,4,16,30
13.0,1.0,True,6.0,2.0,219.0,2020,133.494,0,1,0,1,4,1,30
35.0,1.0,True,6.0,3.0,226.0,2020,119.679,0,0,0,0,4,1,30
9.0,1.0,True,18.0,2.0,215.0,2020,134.555,0,0,0,0,4,12,30
11.0,1.0,True,7.0,2.0,223.0,2020,128.902,0,0,0,0,4,24,30
33.0,1.0,True,9.0,3.0,225.0,2020,121.695,0,0,0,1,4,24,30
2.0,11.0,False,20.0,2.0,196.0,2020,137.982,0,0,0,0,5,20,30
11.0,1.0,True,19.0,3.0,220.0,2020,128.922,0,0,0,0,4,20,30
12.0,1.0,True,4.0,2.0,220.0,2020,127.358,0,0,0,0,4,30,30
19.0,9.0,False,8.0,3.0,225.0,2020,119.67,0,0,0,0,4,30,30
44.0,1.0,True,7.0,4.0,229.0,2020,116.618,0,0,0,0,4,30,30
10.0,1.0,True,15.0,2.0,222.0,2020,126.018,0,0,0,0,4,19,30
37.0,1.0,True,10.0,3.0,230.0,2020,119.401,0,0,0,0,4,19,30
9.0,4.0,False,8.0,2.0,222.0,2020,128.857,0,0,0,0,4,9,30
9.0,1.0,True,7.0,2.0,218.0,2020,130.845,0,0,0,0,4,31,30
34.0,1.0,True,6.0,3.0,229.0,2020,124.163,0,0,0,1,4,31,30
11.0,1.0,True,8.0,2.0,223.0,2020,127.973,0,0,0,0,4,26,30
34.0,1.0,True,8.0,3.0,231.0,2020,119.034,0,0,0,1,4,26,30
9.0,1.0,True,20.0,2.0,215.0,2020,139.487,0,0,0,0,4,13,30
33.0,1.0,True,16.0,2.0,228.0,2020,122.8,0,0,0,1,4,25,30
43.0,1.0,True,16.0,3.0,229.0,2020,121.348,0,0,0,0,4,25,30
9.0,1.0,True,12.0,2.0,218.0,2020,139.44,0,0,0,0,4,23,30
31.0,4.0,False,17.0,3.0,226.0,2020,134.006,0,0,0,0,4,23,30
51.0,1.0,True,15.0,4.0,231.0,2020,121.536,0,0,0,0,4,23,30
8.0,4.0,False,19.0,2.0,223.0,2020,129.177,0,0,0,0,4,3,30
47.0,1.0,True,15.0,3.0,234.0,2020,121.933,0,0,0,1,4,3,30
9.0,1.0,True,19.0,2.0,213.0,2020,135.743,0,0,0,0,4,8,30
37.0,1.0,True,17.0,3.0,227.0,2020,129.716,0,0,0,0,4,8,30
9.0,1.0,True,17.0,2.0,211.0,2020,136.363,0,0,0,0,4,7,30
26.0,1.0,True,9.0,3.0,282.0,2020,115.499,0,0,0,0,3,6,5
21.0,1.0,True,5.0,3.0,283.0,2020,115.617,0,0,0,0,3,21,5
37.0,1.0,True,5.0,4.0,298.0,2020,114.988,0,0,0,0,3,21,5
24.0,1.0,True,12.0,3.0,282.0,2020,115.223,0,0,0,0,3,15,5
41.0,2.0,False,12.0,4.0,283.0,2020,115.192,0,0,0,0,3,15,5
4.0,1.0,True,18.0,3.0,222.0,2020,146.852,1,0,0,0,3,16,5
28.0,3.0,False,18.0,4.0,279.0,2020,118.458,0,0,0,0,3,16,5
54.0,1.0,True,17.0,5.0,189.0,2020,149.621,1,0,0,0,1,16,5
20.0,5.0,False,7.0,3.0,282.0,2020,115.349,0,0,0,0,2,1,5
35.0,1.0,True,6.0,4.0,283.0,2020,114.767,0,0,0,0,3,1,5
18.0,1.0,True,17.0,3.0,280.0,2020,128.754,0,0,0,0,3,12,5
34.0,1.0,True,18.0,4.0,286.0,2020,114.802,0,0,0,0,3,12,5
17.0,1.0,True,18.0,3.0,284.0,2020,114.99,0,0,0,0,3,24,5
37.0,1.0,True,11.0,4.0,294.0,2020,115.721,0,0,0,0,3,24,5
18.0,21.0,False,14.0,3.0,286.0,2020,117.868,0,0,0,0,2,20,5
35.0,1.0,True,12.0,4.0,296.0,2020,116.164,0,0,0,0,3,20,5
21.0,1.0,True,2.0,3.0,282.0,2020,114.175,0,0,0,0,3,30,5
35.0,1.0,True,3.0,4.0,283.0,2020,115.512,0,0,0,0,3,30,5
47.0,5.0,False,2.0,5.0,284.0,2020,113.625,0,0,0,0,2,30,5
19.0,2.0,False,10.0,3.0,278.0,2020,117.463,0,0,0,0,2,19,5
39.0,1.0,True,7.0,4.0,280.0,2020,115.0,0,0,0,0,3,19,5
20.0,3.0,False,3.0,3.0,280.0,2020,114.337,0,0,0,0,2,9,5
36.0,1.0,True,1.0,4.0,280.0,2020,115.511,0,0,0,0,3,9,5
21.0,4.0,False,18.0,3.0,280.0,2020,115.907,0,0,0,0,2,31,5
40.0,1.0,True,18.0,4.0,296.0,2020,115.874,0,0,0,0,3,31,5
22.0,1.0,True,11.0,3.0,282.0,2020,116.571,0,0,0,0,2,26,5
40.0,1.0,True,7.0,4.0,281.0,2020,116.129,0,0,0,0,3,26,5
22.0,1.0,True,18.0,3.0,282.0,2020,116.538,0,0,0,0,2,13,5
38.0,2.0,False,18.0,4.0,280.0,2020,114.612,0,0,0,0,3,13,5
21.0,1.0,True,14.0,3.0,283.0,2020,116.574,0,0,0,0,3,25,5
40.0,2.0,False,16.0,4.0,288.0,2020,118.773,0,0,0,0,2,25,5
18.0,1.0,True,18.0,3.0,281.0,2020,124.647,0,0,0,0,3,23,5
41.0,2.0,False,18.0,4.0,279.0,2020,116.316,0,0,0,0,2,23,5
26.0,3.0,False,13.0,4.0,297.0,2020,116.605,0,0,0,0,2,3,5
39.0,16.0,False,11.0,5.0,282.0,2020,113.849,0,0,0,0,2,3,5
21.0,1.0,True,17.0,3.0,280.0,2020,115.016,0,0,0,0,3,7,5
54.0,1.0,True,16.0,4.0,195.0,2020,149.402,1,0,0,0,1,7,5
29.0,7.0,False,11.0,2.0,282.0,2020,79.283,0,0,0,0,2,6,24
52.0,1.0,True,12.0,3.0,285.0,2020,78.781,0,0,0,0,3,6,24
2.0,1.0,True,18.0,2.0,144.0,2020,92.531,1,0,0,0,2,21,24
48.0,1.0,True,9.0,3.0,287.0,2020,77.539,0,0,0,0,3,21,24
43.0,1.0,True,10.0,2.0,294.0,2020,79.21,0,0,0,0,2,28,24
27.0,1.0,True,17.0,2.0,274.0,2020,79.826,0,0,0,0,2,16,24
55.0,4.0,False,14.0,3.0,279.0,2020,79.495,0,0,0,0,1,16,24
48.0,1.0,True,11.0,2.0,280.0,2020,78.627,0,0,0,0,3,1,24
63.0,1.0,True,10.0,3.0,230.0,2020,91.251,1,0,0,0,1,1,24
28.0,3.0,False,11.0,2.0,282.0,2020,77.989,0,0,0,0,2,12,24
54.0,1.0,True,10.0,3.0,174.0,2020,85.748,0,1,0,1,3,12,24
30.0,1.0,True,10.0,2.0,291.0,2020,78.489,0,0,0,0,2,24,24
56.0,1.0,True,8.0,3.0,286.0,2020,77.778,0,0,0,0,3,24,24
42.0,1.0,True,10.0,2.0,284.0,2020,78.182,0,0,0,0,3,20,24
21.0,1.0,True,18.0,2.0,281.0,2020,79.805,0,0,0,0,2,19,24
55.0,1.0,True,11.0,3.0,285.0,2020,80.199,0,1,0,0,2,19,24
32.0,1.0,True,12.0,2.0,278.0,2020,80.312,0,0,0,0,3,31,24
55.0,1.0,True,12.0,3.0,280.0,2020,81.506,0,1,0,0,1,31,24
64.0,4.0,False,12.0,4.0,278.0,2020,79.428,1,0,0,0,1,31,24
32.0,1.0,True,18.0,2.0,275.0,2020,83.097,0,0,0,0,2,5,24
54.0,5.0,False,17.0,3.0,279.0,2020,82.928,0,1,0,0,1,5,24
64.0,4.0,False,16.0,4.0,207.0,2020,85.851,1,0,0,0,1,5,24
29.0,1.0,True,9.0,2.0,283.0,2020,78.523,0,0,0,0,2,26,24
56.0,1.0,True,7.0,3.0,284.0,2020,78.437,0,0,0,0,2,26,24
28.0,1.0,True,15.0,2.0,286.0,2020,78.978,0,0,0,0,2,13,24
46.0,1.0,True,2.0,2.0,288.0,2020,78.771,0,0,0,0,3,25,24
64.0,7.0,False,5.0,4.0,159.0,2020,102.814,1,0,0,0,2,25,24
79.0,4.0,False,14.0,5.0,293.0,2020,76.832,0,0,0,0,1,25,24
24.0,1.0,True,18.0,2.0,288.0,2020,84.937,0,0,0,0,3,23,24
55.0,1.0,True,16.0,3.0,284.0,2020,79.422,0,0,0,0,2,23,24
63.0,1.0,True,15.0,4.0,196.0,2020,95.445,1,0,0,0,1,23,24
50.0,1.0,True,2.0,2.0,289.0,2020,78.211,0,0,0,0,3,3,24
63.0,14.0,False,5.0,3.0,249.0,2020,121.524,1,0,0,0,3,3,24
32.0,1.0,True,16.0,2.0,281.0,2020,80.577,0,0,0,0,3,0,24
55.0,1.0,True,15.0,3.0,285.0,2020,80.818,0,0,0,0,2,0,24
60.0,1.0,True,17.0,4.0,188.0,2020,108.753,1,1,0,1,1,0,24
27.0,1.0,True,16.0,2.0,283.0,2020,79.408,0,0,0,0,3,7,24
55.0,1.0,True,13.0,3.0,283.0,2020,78.959,0,1,0,0,2,7,24
23.0,1.0,True,19.0,2.0,218.0,2020,123.178,0,0,0,0,3,15,1
32.0,1.0,True,19.0,2.0,215.0,2020,123.659,0,0,0,0,2,16,1
48.0,1.0,True,19.0,3.0,220.0,2020,123.079,0,0,0,0,2,16,1
40.0,1.0,True,7.0,2.0,218.0,2020,123.636,0,0,0,0,2,24,1
36.0,1.0,True,15.0,2.0,218.0,2020,122.555,0,0,0,0,2,31,1
35.0,1.0,True,19.0,3.0,216.0,2020,132.398,0,0,0,0,2,5,1
49.0,1.0,True,19.0,4.0,221.0,2020,124.67,0,0,0,0,1,5,1
36.0,1.0,True,17.0,3.0,221.0,2020,123.18,0,0,0,0,2,13,1
28.0,1.0,True,19.0,2.0,220.0,2020,123.049,0,0,0,0,3,7,1
5.0,1.0,True,19.0,2.0,275.0,2021,131.534,0,0,0,0,3,6,5
20.0,4.0,False,19.0,3.0,276.0,2021,119.29,0,0,0,0,2,6,5
40.0,1.0,True,16.0,4.0,278.0,2021,116.887,0,0,0,0,3,6,5
3.0,1.0,True,19.0,3.0,230.0,2021,135.246,1,0,0,0,3,21,5
20.0,18.0,True,12.0,3.0,287.0,2021,116.512,0,0,0,0,3,21,5
39.0,6.0,False,8.0,4.0,289.0,2021,116.75,0,0,0,0,2,21,5
12.0,1.0,True,17.0,2.0,274.0,2021,116.122,0,0,0,0,2,2,5
30.0,1.0,True,17.0,3.0,289.0,2021,117.522,0,0,0,0,3,2,5
13.0,1.0,True,14.0,2.0,289.0,2021,116.773,0,0,0,0,2,15,5
33.0,1.0,True,7.0,3.0,275.0,2021,115.256,0,0,0,0,3,15,5
13.0,1.0,True,16.0,2.0,281.0,2021,116.84,0,0,0,0,2,28,5
29.0,1.0,True,15.0,3.0,275.0,2021,117.513,0,0,0,0,3,28,5
16.0,1.0,True,14.0,2.0,277.0,2021,117.127,0,0,0,0,3,29,5
34.0,1.0,True,13.0,3.0,281.0,2021,115.773,0,0,0,0,3,29,5
